id,title,city,locality,area_sqft,bhk,floor,total_floors,furnished,amenities,latitude,longitude,rent_per_month,maintenance,deposit,listed_on,contact_available,url
5bd2ee90-59c7-485e-a7d5-5070d154c0bd,2 BHK Flat in Mumbai - Area 1007.9 sq.ft,Mumbai,Juhu,1007.9,2,1,25,Unfurnished,Garden|Gym,18.901002,72.764729,8831.39,5666,26494,2025-01-29,False,https://example.com/listing/1631
31da8df1-f62c-4bf0-8faf-5907556b61a5,1 BHK Flat in Mumbai - Area 1213.6 sq.ft,Mumbai,Malad,1213.6,1,10,25,Furnished,ClubHouse|Parking,18.828685,72.905758,5766.29,4075,11533,2025-12-03,True,https://example.com/listing/1632
2b66335a-567c-43a7-9c52-1c5f5aec490c,3 BHK Flat in Mumbai - Area 2283.7 sq.ft,Mumbai,Powai,2283.7,3,10,5,Furnished,Pool|Garden|Security|ClubHouse,18.832067,72.934144,18349.53,5202,55049,2025-12-30,False,https://example.com/listing/1633
4fb85fbd-81a0-4a83-b0f1-b90aedbc2a53,2 BHK Flat in Mumbai - Area 2366.9 sq.ft,Mumbai,Dadar,2366.9,2,4,5,Furnished,Garden|ClubHouse,19.15441,72.968117,15958.71,8563,79794,2025-05-24,True,https://example.com/listing/1634
7468cf8f-0517-431b-890a-567d2f988df4,3 BHK Flat in Mumbai - Area 1971.0 sq.ft,Mumbai,Powai,1971.0,3,10,6,Unfurnished,Garden,18.920571,72.745785,11139.53,4416,33419,2025-04-20,True,https://example.com/listing/1635
f629119d-2c53-4152-ac57-5174f8d13ca4,1 BHK Flat in Mumbai - Area 1276.4 sq.ft,Mumbai,Dadar,1276.4,1,23,25,Semi-Furnished,Gym|Garden|Security,18.909919,72.755489,11465.78,4552,45863,2025-03-01,True,https://example.com/listing/1636
30fbf764-44ea-48d7-9f35-16b7a21330d5,1 BHK Flat in Mumbai - Area 745.0 sq.ft,Mumbai,Goregaon,745.0,1,19,5,Semi-Furnished,Pool,19.064309,72.807394,4974.3,2612,24872,2025-11-23,True,https://example.com/listing/1637
9899659c-88b6-44f9-b7b7-0bc653cc6ed5,3 BHK Flat in Mumbai - Area 542.5 sq.ft,Mumbai,Dadar,542.5,3,10,12,Semi-Furnished,Gym|Garden,18.851329,72.680463,4082.32,3663,8165,2025-11-30,True,https://example.com/listing/1638
f787e6af-f223-47f2-9334-0e7e51274120,3 BHK Flat in Mumbai - Area 1146.3 sq.ft,Mumbai,Juhu,1146.3,3,2,20,Semi-Furnished,Lift,19.016887,72.858292,6363.73,4528,25455,2025-03-18,True,https://example.com/listing/1639
a14c62f2-29b2-400f-b6a3-2ad4cb66aa25,3 BHK Flat in Mumbai - Area 1733.6 sq.ft,Mumbai,Malad,1733.6,3,1,12,Semi-Furnished,Gym|Security|ClubHouse,19.001219,72.969628,15460.41,1781,61842,2025-11-29,True,https://example.com/listing/1640
28538783-914a-4908-9b1a-9fd6f72d6c82,4 BHK Flat in Mumbai - Area 2015.2 sq.ft,Mumbai,Malad,2015.2,4,3,4,Semi-Furnished,Parking|Gym|Lift|PowerBackup,18.924276,72.835946,13682.69,6550,41048,2025-02-25,True,https://example.com/listing/1641
2986ea0f-d689-4b25-be19-a73a2c7d3d70,2 BHK Flat in Mumbai - Area 942.9 sq.ft,Mumbai,Malad,942.9,2,7,25,Furnished,,19.18418,72.868951,8300.57,4712,33202,2025-12-12,True,https://example.com/listing/1642
a1ed0d31-97fc-4a7f-83c4-a5a2d08326c0,4 BHK Flat in Mumbai - Area 575.5 sq.ft,Mumbai,Powai,575.5,4,22,7,Furnished,Lift|PowerBackup,18.957819,72.713914,2781.01,3647,11124,2025-09-06,True,https://example.com/listing/1643
fa829811-2ca9-4390-b1d6-054e02e13edf,4 BHK Flat in Mumbai - Area 944.0 sq.ft,Mumbai,Mahim,944.0,4,18,5,Furnished,PowerBackup|ClubHouse|Pool,18.920595,72.976801,4291.33,3315,21457,2025-03-21,False,https://example.com/listing/1644
f8bfaa61-6f88-4300-87b0-701d444c29ee,4 BHK Flat in Mumbai - Area 2354.0 sq.ft,Mumbai,Goregaon,2354.0,4,2,8,Furnished,PowerBackup|Lift|Gym|Security,18.877635,72.909311,10809.94,4354,21620,2025-03-15,True,https://example.com/listing/1645
70f5ba8c-0bd4-4e40-8b82-0cb6a3d7a7e6,1 BHK Flat in Mumbai - Area 1048.5 sq.ft,Mumbai,Dadar,1048.5,1,3,15,Semi-Furnished,Parking|Security|ClubHouse,18.866925,72.6911,4861.27,2949,9723,2025-10-10,True,https://example.com/listing/1646
9c185fd0-db92-46fd-90eb-c131f205dbdd,1 BHK Flat in Mumbai - Area 493.4 sq.ft,Mumbai,Malad,493.4,1,20,7,Semi-Furnished,ClubHouse,18.890502,72.65906,3869.59,8931,7739,2025-05-24,True,https://example.com/listing/1647
6a408d26-36dc-4ed0-b3e1-6089fa99ad8f,4 BHK Flat in Mumbai - Area 963.9 sq.ft,Mumbai,Juhu,963.9,4,20,15,Semi-Furnished,,19.134541,72.708876,6516.94,5687,13034,2025-03-16,True,https://example.com/listing/1648
4abab542-cfc7-47ce-8539-885ca965a79b,2 BHK Flat in Mumbai - Area 946.3 sq.ft,Mumbai,Andheri,946.3,2,20,25,Unfurnished,PowerBackup|Parking|Lift,18.925624,72.671922,6161.37,1404,18484,2025-07-09,True,https://example.com/listing/1649
ed3a5851-7f14-4917-a291-c23a20f222dc,3 BHK Flat in Mumbai - Area 2286.2 sq.ft,Mumbai,Dadar,2286.2,3,22,10,Furnished,ClubHouse|Garden,18.830861,72.810544,14532.85,2927,43599,2025-01-19,True,https://example.com/listing/1650
889eda9a-f916-44e6-9422-fa32d0d8e279,1 BHK Flat in Mumbai - Area 1608.1 sq.ft,Mumbai,Malad,1608.1,1,4,12,Semi-Furnished,,19.022477,72.907554,12417.57,4678,49670,2025-11-04,True,https://example.com/listing/1651
8e02fd7b-047c-4faa-85e8-ae7b292415fc,4 BHK Flat in Mumbai - Area 1357.1 sq.ft,Mumbai,Bandra,1357.1,4,6,5,Unfurnished,,19.033219,72.87759,8826.41,2443,44132,2025-06-14,True,https://example.com/listing/1652
4bb562c6-b3b1-4793-91a5-277b270506a1,3 BHK Flat in Mumbai - Area 1822.2 sq.ft,Mumbai,Powai,1822.2,3,30,8,Unfurnished,Gym|Garden|PowerBackup,19.179229,72.608013,15923.95,5165,63696,2025-07-09,True,https://example.com/listing/1653
f43e5883-cbe0-4cd4-8ff4-7a189e60491e,2 BHK Flat in Mumbai - Area 1234.8 sq.ft,Mumbai,Malad,1234.8,2,9,15,Unfurnished,Pool|Garden|PowerBackup,19.025124,72.992048,6658.09,3612,19974,2025-01-11,True,https://example.com/listing/1654
e9b3b0d6-0372-48ce-b321-9007aa913e1c,2 BHK Flat in Mumbai - Area 270.7 sq.ft,Mumbai,Mahim,270.7,2,9,8,Semi-Furnished,,19.051135,72.887998,1226.18,4517,6131,2025-05-29,False,https://example.com/listing/1655
911d7e97-cdf3-4a2d-a745-db8e3368381b,3 BHK Flat in Mumbai - Area 1472.4 sq.ft,Mumbai,Andheri,1472.4,3,3,7,Furnished,Security,18.906036,72.687672,8380.48,4602,41902,2025-05-04,True,https://example.com/listing/1656
7952c798-eec9-4d6f-b504-30e4aceb47ba,4 BHK Flat in Mumbai - Area 448.2 sq.ft,Mumbai,Goregaon,448.2,4,9,7,Semi-Furnished,Garden|Security,19.079232,72.870702,3258.59,2208,13034,2025-01-12,True,https://example.com/listing/1657
e8253cbe-5915-4d84-bd88-612c43401294,2 BHK Flat in Mumbai - Area 725.2 sq.ft,Mumbai,Dadar,725.2,2,23,10,Semi-Furnished,Lift|Security|PowerBackup|Parking,19.191742,72.704646,5221.08,2695,10442,2025-11-19,True,https://example.com/listing/1658
60258674-c656-4bfb-ae49-5a830fb7094a,1 BHK Flat in Mumbai - Area 278.9 sq.ft,Mumbai,Mahim,278.9,1,19,25,Semi-Furnished,,19.00266,72.701763,1846.67,5073,3693,2025-05-10,False,https://example.com/listing/1659
8b724804-15c0-412f-aa0c-714d58215120,1 BHK Flat in Mumbai - Area 1413.7 sq.ft,Mumbai,Andheri,1413.7,1,26,4,Semi-Furnished,Pool|Parking|Gym|PowerBackup,18.998705,72.761135,7068.46,4688,28274,2025-04-18,False,https://example.com/listing/1660
2e051871-bb9c-4309-a60f-bf014682dd39,1 BHK Flat in Mumbai - Area 2382.9 sq.ft,Mumbai,Goregaon,2382.9,1,26,6,Furnished,Lift,18.885409,72.716956,16798.23,2202,50395,2025-11-04,True,https://example.com/listing/1661
c63e768a-087d-4013-ab67-e4712423bf4a,3 BHK Flat in Mumbai - Area 2029.3 sq.ft,Mumbai,Malad,2029.3,3,21,4,Unfurnished,,19.009561,72.83175,13611.73,1686,40835,2025-05-09,True,https://example.com/listing/1662
dd35b6ae-d52c-4370-bd1e-e386c668a66a,4 BHK Flat in Mumbai - Area 1144.7 sq.ft,Mumbai,Dadar,1144.7,4,26,5,Semi-Furnished,Security|PowerBackup|Parking,19.101995,72.765124,8923.65,5637,44618,2025-05-06,False,https://example.com/listing/1663
8af77035-e170-4849-8c81-04b99d98721e,1 BHK Flat in Mumbai - Area 1189.7 sq.ft,Mumbai,Bandra,1189.7,1,23,6,Semi-Furnished,Parking|Lift|Gym,18.958569,72.729879,6943.62,4138,13887,2025-01-23,True,https://example.com/listing/1664
ffdef194-f327-435d-a2f0-697bb33110f5,4 BHK Flat in Mumbai - Area 1514.6 sq.ft,Mumbai,Malad,1514.6,4,6,6,Furnished,ClubHouse|Pool|Security|PowerBackup,19.107185,72.965615,11125.99,4826,55630,2025-03-15,True,https://example.com/listing/1665
e6d101c3-cb9d-4460-9020-2f8cbdf56272,2 BHK Flat in Mumbai - Area 486.5 sq.ft,Mumbai,Powai,486.5,2,4,4,Semi-Furnished,Security|ClubHouse,19.169884,72.702831,2301.99,4107,9208,2025-02-02,True,https://example.com/listing/1666
c0cae157-b541-4884-b1e9-a4bf2a593367,2 BHK Flat in Mumbai - Area 511.4 sq.ft,Mumbai,Andheri,511.4,2,3,5,Semi-Furnished,Garden,18.965446,72.634269,4004.5,2276,8009,2025-09-25,True,https://example.com/listing/1667
6a20f61c-1ae4-41ff-a5a3-8724a30dc0c7,3 BHK Flat in Mumbai - Area 483.8 sq.ft,Mumbai,Andheri,483.8,3,19,5,Unfurnished,Garden|PowerBackup,19.135754,72.855304,4294.69,3999,17179,2025-11-18,True,https://example.com/listing/1668
71bf53a4-3ff1-4df5-a279-dc4a3275c2eb,1 BHK Flat in Mumbai - Area 1973.0 sq.ft,Mumbai,Malad,1973.0,1,21,6,Furnished,Lift|Garden,18.924916,72.967114,13833.13,1524,27666,2025-07-26,False,https://example.com/listing/1669
7c314dd8-0893-4dd1-909a-64f3f5431cf9,1 BHK Flat in Mumbai - Area 1588.1 sq.ft,Mumbai,Dadar,1588.1,1,14,10,Furnished,Gym|Lift,19.079063,72.673315,7910.48,2946,39552,2025-09-06,False,https://example.com/listing/1670
da3f7edf-f28a-4f09-beb8-9439706a8e04,1 BHK Flat in Mumbai - Area 2493.5 sq.ft,Mumbai,Goregaon,2493.5,1,15,12,Semi-Furnished,Garden|Gym|PowerBackup,19.10321,72.748742,20436.03,3485,61308,2025-03-23,True,https://example.com/listing/1671
edb52e77-fab8-4a82-a907-a9c4da04d5a2,1 BHK Flat in Mumbai - Area 1717.5 sq.ft,Mumbai,Malad,1717.5,1,2,5,Furnished,Pool|PowerBackup|Gym|ClubHouse,19.079974,72.810233,12684.49,1283,63422,2025-08-04,True,https://example.com/listing/1672
1994ffd0-a002-4e18-8554-9d025e662f48,1 BHK Flat in Mumbai - Area 640.9 sq.ft,Mumbai,Powai,640.9,1,28,4,Furnished,,18.939889,72.67411,4050.38,1676,20252,2025-08-07,True,https://example.com/listing/1673
c7f32105-88c5-4b9f-9af1-2ce96f1bb12c,1 BHK Flat in Mumbai - Area 1853.6 sq.ft,Mumbai,Bandra,1853.6,1,20,6,Semi-Furnished,,19.03903,72.92823,9404.93,4124,18810,2025-07-18,True,https://example.com/listing/1674
2b8bffbb-360f-461f-a78f-68720d6eaf7f,3 BHK Flat in Mumbai - Area 2340.3 sq.ft,Mumbai,Dadar,2340.3,3,17,7,Furnished,Gym|ClubHouse|Security|Parking,18.905527,72.84509,13975.86,3705,69879,2025-10-06,True,https://example.com/listing/1675
63b63b47-f910-4d52-9aba-640621eecbc1,2 BHK Flat in Mumbai - Area 801.3 sq.ft,Mumbai,Mahim,801.3,2,17,7,Semi-Furnished,,18.861703,72.716927,5582.07,3744,16746,2025-08-10,True,https://example.com/listing/1676
80ce34b6-3f57-4ba8-b0be-d57626a74255,2 BHK Flat in Mumbai - Area 727.5 sq.ft,Mumbai,Malad,727.5,2,12,5,Furnished,Garden,18.820085,72.617276,5590.92,3112,22364,2025-04-11,True,https://example.com/listing/1677
5f43e5ab-24e2-4646-b25a-d950fb8c99a5,4 BHK Flat in Mumbai - Area 1057.5 sq.ft,Mumbai,Juhu,1057.5,4,28,8,Semi-Furnished,Parking|Garden|PowerBackup,18.91821,72.747567,9062.54,3186,45313,2025-07-23,False,https://example.com/listing/1678
1325aa24-3575-485c-84a0-e7c11c2b35d9,1 BHK Flat in Mumbai - Area 1549.2 sq.ft,Mumbai,Mahim,1549.2,1,30,10,Furnished,Security,18.872257,72.696796,6931.86,461,27727,2025-09-09,True,https://example.com/listing/1679
7d4ca1b8-4ecb-41f8-9d84-4e284e82ade9,1 BHK Flat in Mumbai - Area 610.6 sq.ft,Mumbai,Juhu,610.6,1,14,20,Furnished,ClubHouse,18.807097,72.797583,3023.03,7984,6046,2025-12-30,False,https://example.com/listing/1680
fb67302f-a982-4dcc-b32b-9df8f90828d5,3 BHK Flat in Mumbai - Area 762.7 sq.ft,Mumbai,Malad,762.7,3,8,5,Furnished,Security,19.059035,72.99993,5507.25,5632,16522,2025-02-05,False,https://example.com/listing/1681
5817931f-c505-4acb-b1a6-da4b3c11ed27,4 BHK Flat in Mumbai - Area 1519.4 sq.ft,Mumbai,Andheri,1519.4,4,2,6,Unfurnished,Gym|Pool,19.19513,72.699108,7361.97,2730,14724,2025-06-06,False,https://example.com/listing/1682
dc81dcd6-fda7-4bcf-8443-999f4d61276e,1 BHK Flat in Mumbai - Area 794.1 sq.ft,Mumbai,Dadar,794.1,1,16,15,Furnished,,18.955867,72.904796,7121.91,5609,28488,2025-01-20,False,https://example.com/listing/1683
0df1ce9e-a5a9-4ed4-9162-b085bd487cb7,4 BHK Flat in Mumbai - Area 1018.8 sq.ft,Mumbai,Juhu,1018.8,4,27,6,Semi-Furnished,Garden|Pool,19.077552,72.710038,5748.29,5343,22993,2025-08-13,True,https://example.com/listing/1684
833e3748-883a-4cbd-84da-766a2804ce62,1 BHK Flat in Mumbai - Area 2229.5 sq.ft,Mumbai,Andheri,2229.5,1,21,7,Semi-Furnished,PowerBackup|Parking|Pool|Security,19.075258,72.668266,15054.75,2720,30110,2025-02-05,True,https://example.com/listing/1685
c4ecdcb3-e9e8-448d-8b6b-3735d3554460,1 BHK Flat in Mumbai - Area 657.2 sq.ft,Mumbai,Dadar,657.2,1,27,7,Unfurnished,ClubHouse,18.870325,72.651771,4481.59,5033,13445,2025-05-27,False,https://example.com/listing/1686
a20a25e9-c16c-435c-9014-347a6c041788,1 BHK Flat in Mumbai - Area 2145.8 sq.ft,Mumbai,Bandra,2145.8,1,12,15,Semi-Furnished,Security|Garden|Pool|PowerBackup,18.863012,72.987502,15958.42,4481,31917,2025-10-25,True,https://example.com/listing/1687
95240433-ba78-49b8-ad11-51e58dad226c,1 BHK Flat in Mumbai - Area 1400.3 sq.ft,Mumbai,Juhu,1400.3,1,25,10,Unfurnished,PowerBackup,19.064461,72.938633,5889.46,3732,17668,2025-03-18,True,https://example.com/listing/1688
b0fa6432-f4e6-43be-8f58-36771801f8db,3 BHK Flat in Mumbai - Area 1168.8 sq.ft,Mumbai,Goregaon,1168.8,3,27,20,Semi-Furnished,Security|Pool|ClubHouse|Parking,19.155782,72.703542,6159.15,2347,18477,2025-02-19,False,https://example.com/listing/1689
71675733-e4bd-4e39-ba3f-8bbef3ac7982,2 BHK Flat in Mumbai - Area 719.4 sq.ft,Mumbai,Juhu,719.4,2,8,4,Semi-Furnished,Security|Lift|Parking|PowerBackup,18.986892,72.668469,3224.1,5515,12896,2025-11-12,True,https://example.com/listing/1690
26627f56-21ce-4bfe-8db4-4f3fab8998a8,3 BHK Flat in Mumbai - Area 2007.9 sq.ft,Mumbai,Mahim,2007.9,3,30,15,Unfurnished,,19.051323,72.769525,9205.09,2761,46025,2025-09-25,True,https://example.com/listing/1691
dee9be85-04d4-48f5-b260-6474adee62c1,1 BHK Flat in Mumbai - Area 1293.5 sq.ft,Mumbai,Mahim,1293.5,1,29,5,Furnished,Security,19.079679,72.83363,8146.69,1637,40733,2025-07-24,True,https://example.com/listing/1692
0b6025d3-38cd-461b-9244-d57779ddd8fa,2 BHK Flat in Mumbai - Area 490.6 sq.ft,Mumbai,Dadar,490.6,2,21,10,Unfurnished,Garden,19.104479,72.720403,2654.09,5196,10616,2025-08-12,True,https://example.com/listing/1693
4c2b0c58-4df4-40ae-a9bb-553939c55f34,2 BHK Flat in Mumbai - Area 866.9 sq.ft,Mumbai,Andheri,866.9,2,19,8,Unfurnished,,18.893609,72.752029,6924.07,1158,20772,2025-10-21,True,https://example.com/listing/1694
f80aedfb-a6a0-4f29-a259-119e0becf9b4,3 BHK Flat in Mumbai - Area 1004.8 sq.ft,Mumbai,Bandra,1004.8,3,14,12,Semi-Furnished,PowerBackup|Security|ClubHouse|Parking,19.059543,72.803364,7341.72,1123,14683,2025-01-18,True,https://example.com/listing/1695
b8f5a7a4-f496-433e-87f7-33145c1f3eba,2 BHK Flat in Mumbai - Area 1343.9 sq.ft,Mumbai,Bandra,1343.9,2,20,6,Unfurnished,,19.028163,72.677782,8785.76,2528,35143,2025-03-24,True,https://example.com/listing/1696
b1b5231d-0133-4bd3-be50-5b5b6d917f90,1 BHK Flat in Mumbai - Area 2136.0 sq.ft,Mumbai,Goregaon,2136.0,1,9,4,Furnished,PowerBackup,19.153544,72.938638,9190.2,3611,45951,2025-09-24,True,https://example.com/listing/1697
7d2f322a-78fb-4b0a-ae6f-cc100dac958f,1 BHK Flat in Mumbai - Area 518.6 sq.ft,Mumbai,Dadar,518.6,1,10,15,Furnished,Lift|Pool|PowerBackup|Gym,19.057542,72.994763,3411.38,2140,13646,2025-05-26,True,https://example.com/listing/1698
603e1f52-a07f-4812-918b-1c06df1cd01a,4 BHK Flat in Mumbai - Area 1769.0 sq.ft,Mumbai,Powai,1769.0,4,1,5,Semi-Furnished,PowerBackup|ClubHouse|Parking,18.905762,72.745558,10069.77,4766,50349,2025-03-18,True,https://example.com/listing/1699
0ea636b3-4f2e-4a42-b207-fd25b459c40c,1 BHK Flat in Mumbai - Area 310.1 sq.ft,Mumbai,Malad,310.1,1,23,20,Unfurnished,PowerBackup|ClubHouse,19.113901,72.725851,1542.0,4711,4626,2025-10-02,True,https://example.com/listing/1700
82343a97-4fa7-43c1-a51b-78df323071ac,4 BHK Flat in Mumbai - Area 2430.9 sq.ft,Mumbai,Powai,2430.9,4,26,4,Furnished,PowerBackup|Gym,19.02982,72.871469,18945.6,4140,37891,2025-01-16,False,https://example.com/listing/1701
6b568fdc-4cb9-4c48-8ceb-fb9efb57b980,2 BHK Flat in Mumbai - Area 1097.2 sq.ft,Mumbai,Bandra,1097.2,2,16,8,Furnished,PowerBackup|Gym|Lift|Pool,19.051063,72.938121,5646.43,2983,16939,2025-09-26,True,https://example.com/listing/1702
62073556-d154-4cad-a84c-999a3aa7c4f2,1 BHK Flat in Mumbai - Area 1313.5 sq.ft,Mumbai,Malad,1313.5,1,8,12,Unfurnished,Gym|PowerBackup|Pool|ClubHouse,19.091169,72.936478,10094.21,3459,40377,2025-01-19,False,https://example.com/listing/1703
353598a8-dff1-444e-8c90-1ff1ccf11535,3 BHK Flat in Mumbai - Area 1633.5 sq.ft,Mumbai,Juhu,1633.5,3,14,8,Semi-Furnished,Security|Gym|Pool|ClubHouse,18.868247,72.973817,11351.08,4228,34053,2025-08-14,True,https://example.com/listing/1704
49a51d4f-8db8-4d21-aca9-2200f7a2705e,3 BHK Flat in Mumbai - Area 768.4 sq.ft,Mumbai,Dadar,768.4,3,26,15,Furnished,Pool|ClubHouse,19.157098,72.987567,5493.58,4542,21974,2025-06-23,True,https://example.com/listing/1705
aea6e461-88b9-4462-b6d4-7f1669913299,1 BHK Flat in Mumbai - Area 1440.1 sq.ft,Mumbai,Andheri,1440.1,1,18,12,Semi-Furnished,PowerBackup|Security,18.920749,72.765808,7630.45,6206,22891,2025-02-26,False,https://example.com/listing/1706
1f78c5fc-3d35-4b5b-81a2-30952f695f09,3 BHK Flat in Mumbai - Area 491.7 sq.ft,Mumbai,Powai,491.7,3,30,20,Furnished,Gym|Garden|Security,19.065286,72.698058,2065.68,6989,10328,2025-09-09,True,https://example.com/listing/1707
9a74145e-ec94-4ab3-a539-d7cd9284db3e,1 BHK Flat in Mumbai - Area 264.7 sq.ft,Mumbai,Andheri,264.7,1,23,25,Unfurnished,Gym,18.902341,72.61016,1357.71,4962,2715,2025-10-15,True,https://example.com/listing/1708
8b6665a4-deb2-4095-8c77-2167960a8c25,2 BHK Flat in Mumbai - Area 987.3 sq.ft,Mumbai,Juhu,987.3,2,23,25,Semi-Furnished,Garden|PowerBackup,19.137642,72.919314,5579.85,2872,11160,2025-01-07,True,https://example.com/listing/1709
5989d55b-d99d-4409-b340-a03cf1294eed,3 BHK Flat in Mumbai - Area 476.9 sq.ft,Mumbai,Goregaon,476.9,3,9,8,Furnished,,19.051244,72.706369,2752.6,4008,8258,2025-07-12,False,https://example.com/listing/1710
979a0fad-8775-4710-82f7-1d1b83b9a69a,4 BHK Flat in Mumbai - Area 1605.2 sq.ft,Mumbai,Dadar,1605.2,4,11,6,Semi-Furnished,Garden|Pool|Parking|PowerBackup,18.960031,72.710682,8282.17,5267,16564,2025-05-09,True,https://example.com/listing/1711
6d6c2137-1c7f-459b-b6f5-f03858bc9a76,4 BHK Flat in Mumbai - Area 2164.3 sq.ft,Mumbai,Andheri,2164.3,4,3,12,Unfurnished,Lift,19.092319,72.784797,18402.02,2630,73608,2025-06-22,True,https://example.com/listing/1712
b947571c-874f-4bc4-9308-c23bae19538b,3 BHK Flat in Mumbai - Area 1988.5 sq.ft,Mumbai,Goregaon,1988.5,3,8,10,Furnished,Parking|Pool|Lift|Garden,18.976121,72.831181,17881.93,1926,89410,2025-11-21,True,https://example.com/listing/1713
b7b44607-f895-403b-a9e5-3eb1025bf8e3,3 BHK Flat in Mumbai - Area 1057.1 sq.ft,Mumbai,Juhu,1057.1,3,11,15,Semi-Furnished,ClubHouse|Garden|Lift,19.179902,72.795086,6355.96,1975,19068,2025-04-15,True,https://example.com/listing/1714
97bd7d38-f0e1-44cf-acb2-2519ee6eb3f6,4 BHK Flat in Mumbai - Area 497.0 sq.ft,Mumbai,Malad,497.0,4,23,5,Furnished,PowerBackup,19.007828,72.994048,2359.96,4177,7080,2025-05-26,True,https://example.com/listing/1715
93fdeacb-0840-4da9-96ce-a38d79ba664d,2 BHK Flat in Mumbai - Area 796.2 sq.ft,Mumbai,Mahim,796.2,2,15,25,Unfurnished,Gym,19.029197,72.742157,6007.32,5993,24029,2025-10-07,True,https://example.com/listing/1716
15ad0db7-e1d2-4c23-94d1-cb177a9dc443,3 BHK Flat in Mumbai - Area 1763.2 sq.ft,Mumbai,Bandra,1763.2,3,3,5,Unfurnished,Security,19.061337,72.89266,10331.17,2685,41325,2025-07-24,True,https://example.com/listing/1717
42fcdc8c-a914-4d5a-b206-c9ad2a80eafd,2 BHK Flat in Mumbai - Area 792.6 sq.ft,Mumbai,Goregaon,792.6,2,1,15,Furnished,PowerBackup|Garden,19.08914,72.673455,4031.02,3435,16124,2025-03-24,True,https://example.com/listing/1718
d8c7a2f8-9d33-4105-ae4b-bd1ff2eb2c63,2 BHK Flat in Mumbai - Area 1658.1 sq.ft,Mumbai,Juhu,1658.1,2,17,15,Unfurnished,,19.134684,72.850238,9200.05,6384,36800,2025-05-24,True,https://example.com/listing/1719
18cec433-315d-44e0-929c-18807f909064,4 BHK Flat in Mumbai - Area 1775.0 sq.ft,Mumbai,Dadar,1775.0,4,3,8,Unfurnished,PowerBackup,19.144983,72.698215,11233.35,4536,44933,2025-09-30,True,https://example.com/listing/1720
aa8b5821-9039-4de0-892f-9a30dda4a00c,2 BHK Flat in Mumbai - Area 1965.5 sq.ft,Mumbai,Dadar,1965.5,2,26,4,Semi-Furnished,,18.900717,72.619041,15742.69,2743,62971,2025-07-30,True,https://example.com/listing/1721
87c74638-d6d0-45ca-9700-6b339dabfc6d,1 BHK Flat in Mumbai - Area 2035.4 sq.ft,Mumbai,Dadar,2035.4,1,7,25,Semi-Furnished,Gym|ClubHouse,18.938175,72.802862,8697.31,3153,34789,2025-01-25,False,https://example.com/listing/1722
6b74f929-93a4-44a5-9202-26c8670fd1a1,3 BHK Flat in Mumbai - Area 468.6 sq.ft,Mumbai,Powai,468.6,3,7,12,Semi-Furnished,ClubHouse,18.97419,72.995666,2319.97,5127,4640,2025-09-25,True,https://example.com/listing/1723
6ad2ae3f-bc02-4dc7-b25d-2cf93b1fe443,4 BHK Flat in Mumbai - Area 1693.9 sq.ft,Mumbai,Powai,1693.9,4,17,12,Unfurnished,Garden|Parking|Lift|Pool,18.954343,72.736092,9880.49,4967,29641,2025-11-24,True,https://example.com/listing/1724
83290bc0-7f87-422a-aad1-918cb450c77c,4 BHK Flat in Mumbai - Area 1946.4 sq.ft,Mumbai,Mahim,1946.4,4,7,15,Semi-Furnished,ClubHouse|Garden,19.175965,72.869777,13230.16,4456,39690,2025-11-30,False,https://example.com/listing/1725
d145d5a0-be8a-4a27-a89e-b5647d415af5,4 BHK Flat in Mumbai - Area 558.9 sq.ft,Mumbai,Juhu,558.9,4,9,10,Furnished,Pool|Lift|Garden|ClubHouse,19.173293,72.615092,3807.89,4272,7616,2025-01-01,False,https://example.com/listing/1726
db739b6c-0241-4405-87d5-a7dba1b3655e,4 BHK Flat in Mumbai - Area 455.7 sq.ft,Mumbai,Dadar,455.7,4,13,8,Unfurnished,Lift,19.167771,72.863922,3588.12,5686,10764,2025-11-23,True,https://example.com/listing/1727
2b3341a8-4f80-4ba1-a9b2-18ad62909f26,3 BHK Flat in Mumbai - Area 1660.2 sq.ft,Mumbai,Goregaon,1660.2,3,30,15,Semi-Furnished,Lift|ClubHouse|Gym,19.000464,72.845381,8530.83,4697,34123,2025-01-25,True,https://example.com/listing/1728
193fbe00-a96b-4321-9e96-0a6e6f5b30be,3 BHK Flat in Mumbai - Area 329.0 sq.ft,Mumbai,Andheri,329.0,3,6,15,Furnished,ClubHouse,19.149808,72.719472,2958.45,2795,8875,2025-01-03,True,https://example.com/listing/1729
f89883bb-6fa4-434e-ac9c-76dcaa6fc6d9,1 BHK Flat in Mumbai - Area 309.3 sq.ft,Mumbai,Dadar,309.3,1,15,4,Semi-Furnished,Pool|Gym|Lift,19.060546,72.924793,2129.88,3165,10649,2025-01-15,False,https://example.com/listing/1730
cdf6e5e3-7d25-4736-a13d-72d9aead0015,2 BHK Flat in Mumbai - Area 1789.3 sq.ft,Mumbai,Dadar,1789.3,2,23,7,Semi-Furnished,Lift|Parking,19.173163,72.929681,8040.08,6042,24120,2025-08-06,True,https://example.com/listing/1731
b241dbee-a5dc-4911-9a3e-c6a8a8570ee4,1 BHK Flat in Mumbai - Area 1875.5 sq.ft,Mumbai,Malad,1875.5,1,4,12,Semi-Furnished,Parking|Lift|ClubHouse|PowerBackup,19.199487,72.717625,13823.7,3195,41471,2025-01-22,True,https://example.com/listing/1732
